_ID_,mag[0],mag[1],mag[2],time
44,-0.481656849,-0.0832483917,1.03335583,526.94184570549987
49,-0.517800927,-0.0994167924,1.00541425,526.95184570597485
59,-0.527928829,-0.108680472,1.01471579,526.9718457069248
65,-0.521343291,-0.102211304,1.02100027,526.98184570739977
77,-0.504766226,-0.0927535519,1.02409923,527.00182128953747
87,-0.485309124,-0.0988830402,1.0486846,527.02182129048742
92,-0.504716337,-0.0863283277,1.02422166,527.0318212909624
99,-0.478224337,-0.0932940394,1.01751268,527.04182129143737
104,-0.517964125,-0.118678719,1.00503039,527.05182129191235
112,-0.511658072,-0.105200984,1.03641236,527.06182129238732
117,-0.514737785,-0.082748495,1.03377664,527.0718212928623
123,-0.491425455,-0.0996638834,1.0113132,527.08182129333727
131,-0.49816075,-0.073290728,1.03687549,527.091796875
141,-0.517697811,-0.0865698084,1.00566339,527.11179687594995
150,-0.501587749,-0.0828026682,1.03985202,527.1317968768999
157,-0.491256744,-0.0999595523,0.998830438,527.14179687737487
163,-0.498145252,-0.112410448,1.0111475,527.16179687832482
167,-0.504517734,-0.093192488,1.00536954,527.1717968787998
173,-0.521450996,-0.115053698,1.02074564,527.18179687927477
179,-0.511109948,-0.0801029205,1.01195049,527.19186401367188
186,-0.520971596,-0.0572577491,1.02188516,527.20186401414685
191,-0.504654229,-0.0994675681,1.0114857,527.21186401462182
197,-0.501172781,-0.0835349932,1.00863707,527.2218640150968
201,-0.514540315,-0.0896114558,1.0149231,527.23186401557177
208,-0.465211779,-0.0996221453,1.0297029,527.24186401604675
213,-0.484619021,-0.0870674402,1.00524008,527.25186401652172
221,-0.501445711,-0.0960851312,1.02086926,527.2618640169967
237,-0.537846029,-0.0922547877,1.02452111,527.29183959960938
244,-0.521535277,-0.114905871,1.02698708,527.30183960008435
248,-0.505011439,-0.111869939,1.02995932,527.31183960055932
258,-0.494823664,-0.115743153,1.00791907,527.33183960150927
265,-0.501309335,-0.0898100585,1.01475322,527.34183960198425
270,-0.498259544,-0.1056941,1.02375829,527.35183960245922
281,-0.514653504,-0.0828963146,1.0275352,527.37183960340917
287,-0.508067966,-0.0764271095,1.03381956,527.38183960388415
293,-0.485248148,-0.112021148,1.03594732,527.39181518554688
300,-0.511270881,-0.0993671194,1.01156938,527.40181518602185
305,-0.501642168,-0.0892232955,1.03972411,527.41181518649682
312,-0.51825577,-0.072553888,1.05585968,527.4218151869718
316,-0.511217952,-0.0929449871,1.0116955,527.43181518744677
323,-0.524229348,-0.0866179392,0.999506593,527.44181518792175
330,-0.498366386,-0.118537299,1.02350461,527.45181518839672
336,-0.491870672,-0.0923627466,1.04889703,527.4618151888717
340,-0.544704974,-0.111273758,1.03046858,527.47181518934667
347,-0.511597395,-0.118338712,1.02367461,527.48181518982165
360,-0.507735431,-0.0770134851,1.00884831,527.50179077195935
365,-0.53133744,-0.105197228,1.02418256,527.51179077243432
371,-0.494967043,-0.10245917,1.02690005,527.5217907729093
382,-0.504784167,-0.0731835589,1.03695118,527.54179077385925
387,-0.527471006,-0.102980897,0.983615458,527.55179077433422
393,-0.511666,-0.105193116,1.03640306,527.5617907748092
398,-0.501584649,-0.121909924,1.01410949,527.57179077528417
404,-0.514519453,-0.0961709097,1.00854313,527.58179077575915
420,-0.494809389,-0.102743931,1.01440442,527.6118579111062
427,-0.471729934,-0.0866702572,1.03003049,527.62185791158117
438,-0.528114319,-0.0888160765,1.04005218,527.64185791253112
443,-0.524405479,-0.0863149241,1.01198065,527.6518579130061
452,-0.508177936,-0.10881938,1.02068925,527.66185791348107
456,-0.498079896,-0.0929872617,1.01775706,527.67185791395605
463,-0.481572688,-0.122500181,1.00136805,527.68185791443102
471,-0.514294207,-0.109600246,0.983317852,527.69183349609375
477,-0.494680554,-0.0769090727,1.0211525,527.70183349656872
482,-0.497996688,-0.0931339562,1.01151419,527.7118334970437
487,-0.481519431,-0.116078421,1.00149477,527.72183349751867
498,-0.505181909,-0.13112469,1.02956712,527.74183349846862
503,-0.500790715,-0.0972481444,0.970915079,527.7518334989436
509,-0.488035619,-0.0835763887,1.01469755,527.76183349941857
514,-0.494924068,-0.0960272253,1.02701461,527.77183349989355
520,-0.501479685,-0.109064884,1.01436102,527.78183350036852
526,-0.5046193,-0.0734754279,1.02446389,527.79180908203125
534,-0.494864166,-0.109164186,1.01427603,527.80180908250622
544,-0.501433015,-0.0830844045,1.02735281,527.82180908345617
549,-0.518389225,-0.117936321,1.03623343,527.83180908393115
556,-0.475349993,-0.108875759,1.03899264,527.84180908440612
561,-0.494787127,-0.0897525921,1.02089906,527.8518090848811
574,-0.504808605,-0.0861726999,1.0304538,527.87180908583105
580,-0.501372755,-0.096221745,1.0146147,527.88180908630602
593,-0.517926514,-0.0926892981,1.01801169,527.90178466844372
598,-0.507638752,-0.0641602799,1.00909007,527.9117846689187
605,-0.505134821,-0.105144635,1.0425595,527.92178466939367
610,-0.498001248,-0.0931294113,1.01150894,527.93178466986865
620,-0.5213902,-0.0956259891,1.02734971,527.9517846708186
626,-0.488199472,-0.102837697,1.01431298,527.96178467129357
631,-0.491332412,-0.0868068933,1.01155066,527.97178467176855
638,-0.498463899,-0.118376441,1.02973068,527.98178467224352
644,-0.491385669,-0.0932287127,1.01142395,527.99185180664063
651,-0.468033314,-0.0646049157,1.01481783,528.0018518071156
656,-0.491635263,-0.0927886441,1.0301522,528.01185180759057
682,-0.494923621,-0.115579829,1.01414216,528.06185180996545
687,-0.504755318,-0.099303104,1.01770747,528.07185181044042
693,-0.524791598,-0.111702092,1.02395189,528.0818518109154
701,-0.51461035,-0.0960165933,1.01477683,528.09182739257813
708,-0.507971525,-0.0831256807,1.0211879,528.1018273930531
712,-0.514830053,-0.102145039,1.02713573,528.11182739352807
719,-0.49182719,-0.105483383,1.03613913,528.12182739400305
723,-0.52123487,-0.0763562471,1.02772439,528.13182739447802
730,-0.477916151,-0.0743042678,1.00538599,528.141827394953
735,-0.485040963,-0.125432476,1.01070082,528.15182739542797
742,-0.511319935,-0.0927797109,1.01791644,528.16182739590295
746,-0.521228254,-0.0959149599,1.01485908,528.17182739637792
757,-0.477939487,-0.0872944742,0.998890102,528.19180297851563
764,-0.50468111,-0.0798887461,1.02432728,528.2018029789906
769,-0.52812326,-0.0888071433,1.04004157,528.21180297946557
774,-0.521318078,-0.0762095526,1.03396714,528.22180297994055
779,-0.518047273,-0.0859665945,1.03061497,528.23180298041552
787,-0.494824648,-0.0831766427,1.02725971,528.2418029808905
799,-0.498307198,-0.0991080776,1.0301069,528.26180298184045
804,-0.521113694,-0.102631561,1.00224864,528.27180298231542
817,-0.501463532,-0.0960675478,1.02084863,528.29177856445313
824,-0.511817753,-0.0919009522,1.05537438,528.3017785649281
829,-0.498010933,-0.0735676736,1.02437067,528.31177856540307
835,-0.507616401,-0.0707212314,1.00271189,528.32177856587805
840,-0.491438955,-0.0996505991,1.01129746,528.33177856635302
847,-0.518097401,-0.0923915654,1.03049207,528.341778566828
852,-0.514827907,-0.102147244,1.02713835,528.35177856730297
863,-0.524925947,-0.117979363,1.03007054,528.37177856825292
869,-0.488691986,-0.121516325,1.03890407,528.3817785687279
873,-0.50801599,-0.109108374,1.00819862,528.391845703125
880,-0.494928062,-0.0960233063,1.02701008,528.40184570359997
885,-0.530889034,-0.0799361542,1.00594425,528.41184570407495
896,-0.521172762,-0.089495346,1.0149883,528.4318457050249
905,-0.488451362,-0.102395348,1.0330385,528.45184570597485
912,-0.508078277,-0.0959690139,1.02093446,528.46184570644982
917,-0.518093109,-0.111947879,1.01762402,528.4718457069248
924,-0.481746048,-0.122200005,1.01384556,528.48184570739977
932,-0.51464051,-0.0894479528,1.02114594,528.4918212890625
942,-0.481532991,-0.0965129063,1.01435196,528.51182129001245
948,-0.491660923,-0.105776578,1.02365351,528.52182129048742
953,-0.524436712,-0.0992973968,1.00547552,528.5318212909624
961,-0.498603731,-0.124648228,1.03584301,528.54182129143737
966,-0.511698246,-0.11817456,1.02989674,528.55182129191235
972,-0.514688194,-0.115427412,1.00815296,528.56182129238732
977,-0.498284131,-0.0861175507,1.03660262,528.5718212928623
983,-0.514641523,-0.089446947,1.02114475,528.58182129333727
989,-0.491758376,-0.0665114447,1.05562556,528.591796875
997,-0.508062601,-0.0634190738,1.04029441,528.60179687547497
1001,-0.534404874,-0.0892957374,1.01515698,528.61179687594995
1008,-0.504520178,-0.0606245473,1.02470851,528.62179687642492
1012,-0.471626312,-0.0933760852,1.0174073,528.6317968768999
1018,-0.501494229,-0.0894982815,1.02721703,528.64179687737487
1028,-0.518267751,-0.0920942202,1.04297292,528.66179687832482
1032,-0.501334488,-0.0702329427,1.02759683,528.6717968787998
1039,-0.484644234,-0.0674903244,1.01808369,528.68179687927477
1047,-0.488429666,-0.0894035026,1.03953254,528.6917724609375
1053,-0.51150912,-0.10547711,1.02390659,528.70177246141247
1058,-0.52504307,-0.11126025,1.042678,528.71177246188745
1079,-0.507947266,-0.0896885917,1.01481199,528.75177246378735
1085,-0.521617651,-0.101746805,1.03969955,528.76177246426232
