sat, iode, iodc, sva, svh, week, code, flag,toe1, toe2, toc1, toc2, ttr1, ttr2, A, e, i0, OMG0, omg, M0, deln, OMGd, idot, crc, crs, cuc, cus, cic, cis, toes, fit, f0, f1, f2
32,7,7,0,0,2048,1,0,1554991200,0.000000,1554991200,0.000000,1554989226,0.000000,26559282.424581,0.002897,0.957161,-0.022416,-2.537387,-0.780057,0.000000,-0.000000,-0.000000,236.062500,0.718750,0.000000,0.000007,0.000000,0.000000,396000.000000,4.000000,-0.000138,0.000000,0.000000
64,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989239,0.000000,29600196.355087,0.000165,0.953123,-0.367040,-1.512696,-2.352916,0.000000,-0.000000,0.000000,189.562500,-1.625000,0.000000,0.000007,-0.000000,0.000000,393000.000000,0.000000,0.000076,-0.000000,0.000000
62,10,10,107,0,2048,1,0,1554985200,0.000000,1554985200,0.000000,1554989239,0.000000,29600221.654542,0.000267,0.953109,-0.367006,-0.565138,1.822762,0.000000,-0.000000,0.000000,190.531250,-3.843750,-0.000000,0.000007,0.000000,0.000000,390000.000000,0.000000,-0.000154,-0.000000,0.000000
83,9,9,107,0,2048,1,0,1554984600,0.000000,1554984600,0.000000,1554989239,0.000000,29600261.440500,0.000581,0.985742,1.729496,0.938194,-0.279071,0.000000,-0.000000,-0.000000,185.531250,122.062500,0.000006,0.000008,0.000000,-0.000000,389400.000000,0.000000,0.006138,-0.000000,0.000000
85,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989239,0.000000,29600357.885757,0.000248,0.979614,-2.469649,-1.209214,2.589833,0.000000,-0.000000,-0.000000,180.125000,-145.062500,-0.000007,0.000008,-0.000000,-0.000000,393000.000000,0.000000,0.004695,-0.000000,0.000000
60,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989239,0.000000,29600324.284519,0.000174,0.988178,1.726170,1.558177,1.121283,0.000000,-0.000000,-0.000000,182.312500,161.687500,0.000007,0.000008,-0.000000,-0.000000,393000.000000,0.000000,-0.000581,-0.000000,0.000000
62,10,10,107,0,2048,1,0,1554985200,0.000000,1554985200,0.000000,1554989247,0.000000,29600221.654542,0.000267,0.953109,-0.367006,-0.565138,1.822762,0.000000,-0.000000,0.000000,190.531250,-3.843750,-0.000000,0.000007,0.000000,0.000000,390000.000000,0.000000,-0.000154,-0.000000,0.000000
64,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989247,0.000000,29600196.355087,0.000165,0.953123,-0.367040,-1.512696,-2.352916,0.000000,-0.000000,0.000000,189.562500,-1.625000,0.000000,0.000007,-0.000000,0.000000,393000.000000,0.000000,0.000076,-0.000000,0.000000
85,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989247,0.000000,29600357.885757,0.000248,0.979614,-2.469649,-1.209214,2.589833,0.000000,-0.000000,-0.000000,180.125000,-145.062500,-0.000007,0.000008,-0.000000,-0.000000,393000.000000,0.000000,0.004695,-0.000000,0.000000
83,9,9,107,0,2048,1,0,1554984600,0.000000,1554984600,0.000000,1554989247,0.000000,29600261.440500,0.000581,0.985742,1.729496,0.938194,-0.279071,0.000000,-0.000000,-0.000000,185.531250,122.062500,0.000006,0.000008,0.000000,-0.000000,389400.000000,0.000000,0.006138,-0.000000,0.000000
60,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989247,0.000000,29600324.284519,0.000174,0.988178,1.726170,1.558177,1.121283,0.000000,-0.000000,-0.000000,182.312500,161.687500,0.000007,0.000008,-0.000000,-0.000000,393000.000000,0.000000,-0.000581,-0.000000,0.000000
64,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989249,0.000000,29600196.355087,0.000165,0.953123,-0.367040,-1.512696,-2.352916,0.000000,-0.000000,0.000000,189.562500,-1.625000,0.000000,0.000007,-0.000000,0.000000,393000.000000,0.000000,0.000076,-0.000000,0.000000
62,10,10,107,0,2048,1,0,1554985200,0.000000,1554985200,0.000000,1554989249,0.000000,29600221.654542,0.000267,0.953109,-0.367006,-0.565138,1.822762,0.000000,-0.000000,0.000000,190.531250,-3.843750,-0.000000,0.000007,0.000000,0.000000,390000.000000,0.000000,-0.000154,-0.000000,0.000000
85,15,15,107,0,2048,1,0,1554988200,0.000000,1554988200,0.000000,1554989249,0.000000,29600357.885757,0.000248,0.979614,-2.469649,-1.209214,2.589833,0.000000,-0.000000,-0.000000,180.125000,-145.062500,-0.000007,0.000008,-0.000000,-0.000000,393000.000000,0.000000,0.004695,-0.000000,0.000000
83,9,9,107,0,2048,1,0,1554984600,0.000000,1554984600,0.000000,1554989249,0.000000,29600261.440500,0.000581,0.985742,1.729496,0.938194,-0.279071,0.000000,-0.000000,-0.000000,185.531250,122.062500,0.000006,0.000008,0.000000,-0.000000,389400.000000,0.000000,0.006138,-0.000000,0.000000
