timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
393935.780, 59.3529678, 18.0732856, 27.22, 1590.403320, -1915.325317, 3.978981,   2.4,   3.1, -110.5
393935.820, 59.3529678, 18.0732856, 27.22, 1590.403320, -1915.325317, 3.978934,   2.4,   3.1, -110.5
393935.860, 59.3529678, 18.0732856, 27.22, 1590.403442, -1915.325317, 3.978888,   2.4,   3.1, -110.5
393935.900, 59.3529678, 18.0732856, 27.22, 1590.403442, -1915.325317, 3.978842,   2.4,   3.1, -110.5
393935.940, 59.3529678, 18.0732856, 27.22, 1590.403442, -1915.325317, 3.978796,   2.4,   3.1, -110.5
393935.980, 59.3529678, 18.0732856, 27.22, 1590.403076, -1915.325439, 3.978894,   2.4,   3.1, -110.5
393936.020, 59.3529678, 18.0732856, 27.22, 1590.403320, -1915.325439, 3.978849,   2.4,   3.1, -110.5
393936.060, 59.3529678, 18.0732856, 27.22, 1590.403320, -1915.325439, 3.978806,   2.4,   3.1, -110.5
393936.100, 59.3529678, 18.0732856, 27.22, 1590.403320, -1915.325439, 3.978763,   2.4,   3.1, -110.5
393936.140, 59.3529678, 18.0732856, 27.22, 1590.403320, -1915.325439, 3.978720,   2.4,   3.1, -110.5
393936.180, 59.3529678, 18.0732856, 27.22, 1590.403076, -1915.325439, 3.978823,   2.4,   3.1, -110.5
393936.220, 59.3529678, 18.0732856, 27.22, 1590.403076, -1915.325439, 3.978780,   2.4,   3.1, -110.5
393936.260, 59.3529678, 18.0732856, 27.22, 1590.403076, -1915.325439, 3.978739,   2.4,   3.1, -110.5
393936.300, 59.3529678, 18.0732856, 27.22, 1590.403076, -1915.325439, 3.978699,   2.4,   3.1, -110.5
393936.340, 59.3529678, 18.0732856, 27.22, 1590.403076, -1915.325439, 3.978660,   2.4,   3.1, -110.5
393936.380, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978872,   2.4,   3.1, -110.5
393936.420, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978834,   2.4,   3.1, -110.5
393936.460, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978797,   2.4,   3.1, -110.5
393936.500, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978760,   2.4,   3.1, -110.5
393936.540, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978724,   2.4,   3.1, -110.5
393936.580, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978936,   2.4,   3.1, -110.5
393936.620, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978899,   2.4,   3.1, -110.5
393936.660, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978864,   2.4,   3.1, -110.5
393936.700, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978830,   2.4,   3.1, -110.5
393936.740, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978797,   2.4,   3.1, -110.5
393936.780, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979034,   2.4,   3.1, -110.6
393936.820, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979000,   2.4,   3.1, -110.6
393936.860, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.978966,   2.4,   3.1, -110.6
393936.900, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.978933,   2.4,   3.1, -110.6
393936.940, 59.3529678, 18.0732856, 27.22, 1590.402954, -1915.325439, 3.978900,   2.4,   3.1, -110.6
393936.980, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979117,   2.4,   3.1, -110.6
393937.020, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979084,   2.4,   3.1, -110.6
393937.060, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979050,   2.4,   3.1, -110.6
393937.100, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979018,   2.4,   3.1, -110.6
393937.140, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.978987,   2.4,   3.1, -110.6
393937.180, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979271,   2.4,   3.1, -110.6
393937.220, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979239,   2.4,   3.1, -110.6
393937.260, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979208,   2.4,   3.1, -110.6
393937.300, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979178,   2.4,   3.1, -110.6
393937.340, 59.3529678, 18.0732856, 27.22, 1590.402710, -1915.325439, 3.979148,   2.4,   3.1, -110.6
393937.380, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979414,   2.4,   3.1, -110.6
393937.420, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979383,   2.4,   3.1, -110.6
393937.460, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979352,   2.4,   3.1, -110.6
393937.500, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979321,   2.4,   3.1, -110.6
393937.540, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979292,   2.4,   3.1, -110.6
393937.580, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979497,   2.4,   3.1, -110.6
393937.620, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979467,   2.4,   3.1, -110.6
393937.660, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979439,   2.4,   3.1, -110.6
393937.700, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979412,   2.4,   3.1, -110.6
393937.740, 59.3529678, 18.0732856, 27.22, 1590.402588, -1915.325439, 3.979386,   2.4,   3.1, -110.6
393937.780, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979639,   2.4,   3.1, -110.6
393937.820, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979612,   2.4,   3.1, -110.6
393937.860, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979585,   2.4,   3.1, -110.6
393937.900, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979559,   2.4,   3.1, -110.7
393937.940, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979534,   2.4,   3.1, -110.7
393937.980, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979790,   2.4,   3.1, -110.7
393938.020, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979763,   2.4,   3.1, -110.7
393938.060, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979738,   2.4,   3.1, -110.7
393938.100, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979712,   2.4,   3.1, -110.7
393938.140, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325439, 3.979687,   2.4,   3.1, -110.7
393938.180, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.979952,   2.4,   3.1, -110.7
393938.220, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.979926,   2.4,   3.1, -110.7
393938.260, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.979902,   2.4,   3.1, -110.7
393938.300, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.979878,   2.4,   3.1, -110.7
393938.340, 59.3529678, 18.0732856, 27.22, 1590.402344, -1915.325684, 3.979856,   2.4,   3.1, -110.7
393938.380, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.980066,   2.4,   3.1, -110.7
393938.420, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.980043,   2.4,   3.1, -110.7
393938.460, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.980020,   2.4,   3.1, -110.7
393938.500, 59.3529678, 18.0732856, 27.22, 1590.402222, -1915.325684, 3.979998,   2.4,   3.1, -110.7
