_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
79,187.699997,435600,0,0,0
191,187.75,435800,0,0,0
301,187.789993,436000,0,0,0
412,187.830002,436200,0,0,0
523,187.869995,436400,0,0,0
642,187.919998,436600,0,0,0
752,187.959991,436800,0,0,0
863,188,437000,0,0,0
977,188.039993,437200,0,0,0
1089,188.089996,437400,0,0,0
1201,188.12999,437600,0,0,0
1317,188.169998,437800,0,0,0
1436,188.209991,438000,0,0,0
1554,188.259995,438200,0,0,0
1668,188.300003,438400,0,0,0
1777,188.339996,438600,0,0,0
1883,188.37999,438800,0,0,0
1997,188.429993,439000,0,0,0
2109,188.470001,439200,0,0,0
2224,188.509995,439400,0,0,0
2334,188.550003,439600,0,0,0
2448,188.599991,439800,0,0,0
2560,188.639999,440000,0,0,0
2673,188.679993,440200,0,0,0
2789,188.720001,440400,0,0,0
2902,188.769989,440600,0,0,0
3017,188.809998,440800,0,0,0
3131,188.849991,441000,0,0,0
3242,188.889999,441200,0,0,0
3356,188.929993,441400,0,0,0
3471,188.979996,441600,0,0,0
3584,189.019989,441800,0,0,0
3698,189.059998,442000,0,0,0
3811,189.099991,442200,0,0,0
3920,189.149994,442400,0,0,0
4038,189.190002,442600,0,0,0
4154,189.229996,442800,0,0,0
4265,189.269989,443000,0,0,0
4378,189.319992,443200,0,0,0
4492,189.360001,443400,0,0,0
4609,189.399994,443600,0,0,0
4724,189.440002,443800,0,0,0
4841,189.479996,444000,0,0,0
4956,189.529999,444200,0,0,0
5064,189.569992,444400,0,0,0
5173,189.610001,444600,0,0,0
5283,189.649994,444800,0,0,0
5394,189.699997,445000,0,0,0
5500,189.73999,445200,0,0,0
5609,189.779999,445400,0,0,0
5724,189.819992,445600,0,0,0
5836,189.860001,445800,0,0,0
5953,189.909988,446000,0,0,0
6065,189.949997,446200,0,0,0
6220,190.029999,446600,0,0,0
6334,190.069992,446800,0,0,0
6510,190.199997,447400,0,0,0
6700,190.279999,447800,0,0,0
6816,190.330002,448000,0,0,0
6929,190.369995,448200,0,0,0
7039,190.409988,448400,0,0,0
7151,190.449997,448600,0,0,0
7267,190.48999,448800,0,0,0
7385,190.539993,449000,0,0,0
7497,190.580002,449200,0,0,0
7611,190.619995,449400,0,0,0
7725,190.659988,449600,0,0,0
7835,190.699997,449800,0,0,0
7947,190.75,450000,0,0,0
8065,190.789993,450200,0,0,0
8178,190.830002,450400,0,0,0
8288,190.869995,450600,0,0,0
8401,190.909988,450800,0,0,0
8514,190.959991,451000,0,0,0
8631,191,451200,0,0,0
8743,191.039993,451400,0,0,0
8859,191.080002,451600,0,0,0
9006,191.289993,452600,0,0,0
9171,191.369995,453000,0,0,0
9329,191.459991,453400,0,0,0
9443,191.5,453600,0,0,0
9491,191.539993,453800,0,0,0
9605,191.580002,454000,0,0,0
9685,191.62999,454200,0,0,0
9797,191.669998,454400,0,0,0
9911,191.709991,454600,0,0,0
10025,191.75,454800,0,0,0
10133,191.789993,455000,0,0,0
10241,191.830002,455200,0,0,0
10352,191.87999,455400,0,0,0
10464,191.919998,455600,0,0,0
10560,191.959991,455800,0,0,0
10673,192,456000,0,0,0
10784,192.039993,456200,0,0,0
10899,192.080002,456400,0,0,0
11013,192.12999,456600,0,0,0
11192,192.209991,457000,0,0,0
11284,192.330002,457600,0,0,0
11366,192.580002,458800,0,0,0
11476,192.619995,459000,0,0,0
11592,192.669998,459200,0,0,0
11702,192.709991,459400,0,0,0
11818,192.75,459600,0,0,0
11931,192.789993,459800,0,0,0
12024,192.830002,460000,0,0,0
12114,193.080002,461200,0,0,0
12213,193.159988,461600,0,0,0
12326,193.209991,461800,0,0,0
12439,193.25,462000,0,0,0
12551,193.289993,462200,0,0,0
12663,193.330002,462400,0,0,0
12774,193.369995,462600,0,0,0
12886,193.409988,462800,0,0,0
12991,193.449997,463000,0,0,0
13107,193.48999,463200,0,0,0
13215,193.539993,463400,0,0,0
13443,193.659988,464000,0,0,0
13500,193.699997,464200,0,0,0
13613,193.73999,464400,0,0,0
13722,193.779999,464600,0,0,0
13833,193.830002,464800,0,0,0
13948,193.869995,465000,0,0,0
14060,193.909988,465200,0,0,0
14166,193.949997,465400,0,0,0
14286,193.98999,465600,0,0,0
14400,194.029999,465800,0,0,0
14516,194.069992,466000,0,0,0
14585,194.159988,466400,0,0,0
