_ID_,mag[0],mag[1],mag[2],time
6,-0.0710595101,-0.637244344,1.04781079,437.78393213322852
14,-0.0844890401,-0.648459017,1.07843232,437.79490771493874
18,-0.0486436523,-0.61539489,1.06959808,437.80390771536622
28,-0.0843899995,-0.636479735,1.0602628,437.82390771631617
34,-0.0814744234,-0.657135367,1.10586727,437.83390771679115
39,-0.0583286881,-0.612416565,1.05439734,437.84390771726612
46,-0.10481324,-0.616183937,1.09168172,437.85390771774109
51,-0.0579934008,-0.637466669,1.0538187,437.86390771821607
57,-0.0618994795,-0.63305527,1.0939225,437.87390771869104
62,-0.074708581,-0.645540714,1.08147252,437.88390771916602
70,-0.0387797691,-0.618738532,1.07249343,437.89497485361062
75,0.0197318215,-0.582610726,1.08501184,437.9039748540381
84,-0.0813581795,-0.626917243,1.06967402,437.91397485451307
88,-0.067933917,-0.621782899,1.04506063,437.92397485498805
95,-0.0747920126,-0.639278769,1.08161736,437.93397485546302
105,-0.0687211975,-0.607988298,1.08842182,437.95397485641297
110,-0.0873404294,-0.658389151,1.05671668,437.96397485688794
117,-0.0786659271,-0.60447365,1.09168327,437.97397485736292
122,-0.0645637736,-0.637274146,1.05389476,437.98397485783789
129,-0.0687254071,-0.62015748,1.10044134,437.99495043954812
134,-0.0387735665,-0.618746758,1.07249653,438.0039504399756
138,-0.0916626453,-0.628756821,1.10355592,438.01395044045057
142,-0.0611007921,-0.640777826,1.04455626,438.02395044092555
148,-0.0850026384,-0.635219574,1.10333812,438.03395044140052
153,-0.0610955842,-0.634697378,1.03854799,438.0439504418755
160,-0.0749630705,-0.638924003,1.09392667,438.05395044235047
173,-0.0847965702,-0.605184376,1.06099236,438.08395044377539
182,-0.0485652834,-0.639912367,1.08748293,438.09492602548562
187,0.00694209943,-0.582947373,1.06055009,438.1039260259131
195,-0.0980539769,-0.62284255,1.08531594,438.11392602638807
199,-0.0511522926,-0.650384843,1.04730737,438.12392602686305
205,-0.0939080343,-0.658200443,1.05679405,438.13392602733802
210,-0.0615359731,-0.633793473,1.0693146,438.143926027813
216,-0.0651762262,-0.629926741,1.09095931,438.15392602828797
232,-0.0580740385,-0.643383265,1.06598639,438.18392602971289
239,-0.0620531328,-0.620549142,1.09421861,438.19490161142312
252,-0.0488061346,-0.615051806,1.08191144,438.22390161280055
263,-0.074585937,-0.621418357,1.05129325,438.2439016137505
269,-0.072097905,-0.622925162,1.10963845,438.25390161422547
274,-0.0679311305,-0.633961439,1.05708361,438.26390161470044
279,-0.0719154328,-0.617207766,1.09132409,438.27390161517542
285,-0.0779743195,-0.636339724,1.07250416,438.28390161565039
293,-0.0651600063,-0.617773831,1.07894588,438.29496875009499
298,0.0264848303,-0.601435661,1.09066474,438.30396875052247
309,-0.0578951873,-0.643748522,1.05368114,438.32396875147242
