obsCount, time1, time2, sat, rcv, SNR, LLI, code, qualL, qualP, reserved, L, P, D
13,1552030199,0.203000,7,1,132,0,1,2,4,0,113404101.133818,21580088.720180,-153.20654330,1,108,0,1,0,9,0,0.000000,22117162.936264,2104.14013746,1,72,0,1,0,9,0,0.000000,20322807.815139,635.56390423,1,108,0,1,4,4,0,132764643.595473,25264261.298711,-3449.9399419,1,152,0,1,1,1,0,118198092.775491,22492343.943884,-2759.00000080,1,88,0,12,0,9,0,0.000000,25327127.390115,-342.10546947,1,100,0,1,0,9,0,0.000000,22717783.482390,4043.99169960,1,112,0,12,3,4,0,137902889.367309,26242048.204380,2507.5393075,1,100,0,1,0,9,0,0.000000,22153542.347498,1208.68017635,1,116,0,1,2,2,0,130525057.115922,24383190.111952,-4288.89062513,1,88,0,1,0,9,0,0.000000,25211321.508691,3499.84130953,1,116,2,1,3,4,0,124572995.587743,23279457.959194,-1660.32812578,1,108,0,12,4,4,0,136857238.363720,26043060.631810,-2446.367920
13,1552030199,0.403000,7,1,132,0,1,2,4,0,113404131.789487,21580094.548552,-153.18310530,1,108,0,1,0,9,0,0.000000,22117083.153869,2104.95947346,1,72,0,1,0,9,0,0.000000,20322784.885553,619.49267623,1,108,0,1,3,4,0,132765333.863085,25264390.988730,-3451.3020029,1,148,0,1,1,1,0,118198644.600802,22492448.889494,-2758.87475680,1,88,0,12,0,9,0,0.000000,25327141.454990,-350.70117247,1,100,0,1,0,9,0,0.000000,22717631.648046,4043.59326260,1,112,0,12,3,4,0,137902387.884286,26241952.489935,2507.2634285,1,100,0,1,0,9,0,0.000000,22153495.860118,1209.22558635,1,116,0,1,2,2,0,130525915.010324,24383349.676743,-4289.60205113,1,88,0,1,0,9,0,0.000000,25211190.056201,3499.84130953,1,116,2,1,2,4,0,124573327.668417,23279520.151770,-1660.58020078,1,108,0,12,3,4,0,136857727.631124,26043154.164977,-2446.430176
13,1552030199,0.603000,7,1,132,0,1,2,4,0,113404162.448488,21580100.464176,-153.93164130,1,108,0,1,0,9,0,0.000000,22117001.835854,2104.77050846,1,72,0,1,0,9,0,0.000000,20322761.380110,624.86377023,1,108,0,1,3,4,0,132766024.073963,25264521.254605,-3451.2133799,1,148,0,1,1,1,0,118199196.472724,22492553.852553,-2759.77758880,1,88,0,12,0,9,0,0.000000,25327155.275563,-348.77905347,1,100,0,1,0,9,0,0.000000,22717480.319758,4042.85253960,1,112,0,12,3,4,0,137901886.364756,26241857.717803,2507.2753915,1,100,0,1,0,9,0,0.000000,22153450.384851,1208.85156335,1,116,0,1,2,2,0,130526772.846987,24383510.061694,-4289.17187513,1,88,0,1,0,9,0,0.000000,25211056.247931,3499.84130953,1,116,2,1,2,4,0,124573659.711298,23279582.291995,-1660.13647578,1,108,0,12,3,4,0,136858216.895673,26043246.110174,-2446.529541
13,1552030199,0.803000,7,1,132,0,1,2,4,0,113404193.132166,21580106.240198,-153.31274430,1,104,0,1,0,9,0,0.000000,22116921.477602,2104.68945346,1,72,0,1,0,9,0,0.000000,20322737.979368,620.07299823,1,108,0,1,3,4,0,132766714.203518,25264652.497693,-3450.4995129,1,148,0,1,1,2,0,118199748.293355,22492658.833063,-2758.69921980,1,88,0,12,0,9,0,0.000000,25327168.293425,-339.69677747,1,100,0,1,0,9,0,0.000000,22717328.747166,4043.10498060,1,112,0,12,3,4,0,137901384.882343,26241761.741605,2507.6123055,1,100,0,1,0,9,0,0.000000,22153403.880020,1208.22778335,1,116,0,1,2,2,0,130527630.778793,24383670.481546,-4289.79101613,1,88,0,1,0,9,0,0.000000,25210923.661177,3499.84130953,1,116,2,1,2,4,0,124573991.874419,23279645.863138,-1660.43566978,1,108,0,12,4,4,0,136858706.189220,26043339.590991,-2446.862305
13,1552030200,0.003000,7,1,132,0,1,2,4,0,113404223.888043,21580112.120922,-153.98925830,1,108,0,1,0,9,0,0.000000,22116840.334089,2104.16626046,1,72,0,1,0,9,0,0.000000,20322714.613526,620.07299823,1,108,0,1,3,4,0,132767404.452326,25264783.985083,-3451.1225599,1,148,0,1,1,2,0,118200300.225682,22492763.848474,-2759.68481480,1,88,0,12,0,9,0,0.000000,25327182.253599,-353.53414947,1,100,0,1,0,9,0,0.000000,22717178.116887,4042.12670960,1,112,0,12,3,4,0,137900883.389805,26241666.986923,2507.2768555,1,100,0,1,0,9,0,0.000000,22153358.300052,1208.64624035,1,116,0,1,2,2,0,130528488.636680,24383830.744345,-4289.30029313,1,88,0,1,0,9,0,0.000000,25210791.231475,3499.84130953,1,120,2,1,3,4,0,124574324.022780,23279710.446394,-1660.58874578,1,108,0,12,3,4,0,136859195.437296,26043434.642327,-2445.960693
14,1552030200,0.203000,7,1,132,0,1,2,4,0,113404254.559389,21580117.914394,-153.20971730,1,104,0,1,0,9,0,0.000000,22116760.499343,2105.39062546,1,72,0,1,0,9,0,0.000000,20322691.055733,624.09643623,1,108,0,1,3,4,0,132768094.638660,25264914.582513,-3450.9826669,1,148,0,1,1,2,0,118200852.063235,22492868.724282,-2759.56274480,1,88,0,12,0,9,0,0.000000,25327195.393613,-355.11788947,1,100,0,1,0,9,0,0.000000,22717027.120153,4043.50097760,1,112,0,12,3,4,0,137900381.854928,26241570.085864,2507.7089842,1,80,0,1,0,9,0,0.000000,25019418.270818,-2770.6201175,1,100,0,1,0,9,0,0.000000,22153312.248927,1207.25097735,1,116,0,1,2,2,0,130529346.491669,24383991.443401,-4289.38134813,1,88,0,1,0,9,0,0.000000,25210658.400417,3499.84130953,1,120,2,1,3,8,0,124574656.156490,23279773.790685,-1660.00756878,1,108,0,12,4,4,0,136859684.713402,26043528.140593,-2446.032715
14,1552030200,0.403000,7,1,132,0,1,2,4,0,113404285.236600,21580123.690416,-152.81396530,1,104,0,1,0,9,0,0.000000,22116679.826986,2104.53320346,1,72,0,1,0,9,0,0.000000,20322667.323436,620.38085923,1,108,0,1,3,4,0,132768784.768972,25265045.616198,-3450.4550789,1,148,0,1,1,2,0,118201403.917345,22492973.687342,-2759.32202180,1,88,0,12,0,9,0,0.000000,25327209.057134,-339.63671947,1,100,0,1,0,9,0,0.000000,22716876.263020,4043.99902360,1,112,0,12,3,4,0,137899880.341443,26241476.290943,2507.6315922,1,80,0,1,0,9,0,0.000000,25019523.460731,-2770.6201175,1,100,0,1,0,9,0,0.000000,22153266.128001,1207.18847735,1,116,0,1,2,2,0,130530204.324342,24384151.392096,-4289.03076213,1,88,0,1,0,9,0,0.000000,25210525.551910,3499.84130953,1,120,2,1,3,8,0,124574988.399621,23279836.297364,-1661.26721278,1,108,0,12,4,4,0,136860173.958945,26043619.841488,-2446.221924
14,1552030200,0.603000,7,1,132,0,1,2,4,0,113404315.992767,21580129.536239,-153.60791030,1,104,0,1,0,9,0,0.000000,22116600.131842,2103.88452146,1,72,0,1,0,9,0,0.000000,20322644.201898,618.64135723,1,108,0,1,3,4,0,132769474.870851,25265176.946537,-3450.4479989,1,148,0,1,1,2,0,118201955.714887,22493078.702752,-2758.70410280,1,88,0,12,0,9,0,0.000000,25327220.417225,-340.49023447,1,100,0,1,0,9,0,0.000000,22716724.603178,4043.65283260,1,112,0,12,3,4,0,137899378.828028,26241381.379209,2507.8027342,1,80,0,1,0,9,0,0.000000,25019629.767457,-2770.6201175,1,100,0,1,0,9,0,0.000000,22153219.675522,1209.77807635,1,116,0,1,2,2,0,130531062.104634,24384311.532745,-4288.60205113,1,92,0,1,0,9,0,0.000000,25210393.383960,3499.84130953,1,120,2,1,3,8,0,124575320.564274,23279898.175837,-1661.79907278,1,108,0,12,3,4,0,136860663.132720,26043712.711546,-2445.745361
14,1552030200,0.803000,7,1,128,0,1,2,4,0,113404346.681426,21580135.259910,-153.22583030,1,108,0,1,0,9,0,0.000000,22116518.778927,2104.71215846,1,76,0,1,0,9,0,0.000000,20322621.185061,620.92718523,1,104,0,1,4,4,0,132770165.016984,25265307.107711,-3450.2788099,1,148,0,1,1,2,0,118202507.598854,22493183.630911,-2759.53955180,1,88,0,12,0,9,0,0.000000,25327234.586802,-345.39941447,1,100,0,1,0,9,0,0.000000,22716574.060149,4041.83496160,1,112,0,12,3,4,0,137898877.262956,26241285.123808,2507.7973632,1,80,0,1,0,9,0,0.000000,25019735.096972,-2770.6201175,1,100,0,1,0,9,0,0.000000,22153174.008302,1209.03173835,1,116,0,1,2,2,0,130531919.972019,24384471.760644,-4289.54199213,1,92,0,1,0,9,0,0.000000,25210261.128760,3499.84130953,1,120,2,1,3,8,0,124575652.780388,23279963.317499,-1661.83325278,1,108,0,12,4,4,0,136861152.445102,26043806.593718,-2446.540039
14,1552030201,0.003000,7,1,128,0,1,2,4,0,113404377.474920,21580141.123184,-154.04516630,1,108,0,1,0,9,0,0.000000,22116438.752228,2104.90600646,1,72,0,1,0,9,0,0.000000,20322598.185674,620.92718523,1,108,0,1,4,4,0,132770855.223732,25265438.403149,-3451.3117689,1,148,0,1,1,2,0,118203059.485222,22493288.716123,-2759.74218880,1,88,0,12,0,9,0,0.000000,25327247.936219,-351.32223547,1,100,0,1,0,9,0,0.000000,22716423.272818,4042.99414160,1,112,0,12,3,4,0,137898375.868197,26241190.875182,2506.9335942,1,84,0,1,0,9,0,0.000000,25019840.251984,-2770.6201175,1,100,0,1,0,9,0,0.000000,22153128.480684,1208.71606435,1,116,0,1,2,2,0,130532777.793991,24384631.918742,-4289.20312513,1,92,0,1,0,9,0,0.000000,25210128.437304,3499.84130953,1,120,2,1,3,8,0,124575985.018731,23280023.503300,-1660.96191478,1,108,0,12,3,4,0,136861641.663796,26043900.301387,-2445.982666
14,1552030201,0.203000,7,1,128,0,1,2,4,0,113404408.284407,21580146.986457,-153.86767630,1,108,0,1,0,9,0,0.000000,22116360.208798,2104.26538146,1,72,0,1,0,9,0,0.000000,20322575.011785,620.92718523,1,108,0,1,4,4,0,132771545.488152,25265569.349583,-3451.5888679,1,148,0,1,1,2,0,118203611.420659,22493393.679182,-2759.58178780,1,88,0,12,0,9,0,0.000000,25327261.407787,-349.50558547,1,100,0,1,0,9,0,0.000000,22716272.677439,4043.53930760,1,112,0,12,3,4,0,137897874.385257,26241095.038586,2507.2373052,1,84,0,1,0,9,0,0.000000,25019944.848589,-2770.6201175,1,96,0,1,0,9,0,0.000000,22153082.830914,1207.46386735,1,116,0,1,3,2,0,130533635.706985,24384791.762737,-4289.61962913,1,92,0,1,0,9,0,0.000000,25209996.234455,3499.84130953,1,120,2,1,3,8,0,124576317.405824,23280086.830141,-1662.11950778,1,108,0,12,3,4,0,136862131.022714,26043992.874792,-2447.056396
14,1552030201,0.403000,7,1,128,0,1,2,4,0,113404439.196721,21580152.779929,-154.61718830,1,108,0,1,0,9,0,0.000000,22116281.351264,2102.92358446,1,72,0,1,0,9,0,0.000000,20322551.227138,627.13745123,1,104,0,1,4,4,0,132772235.654926,25265700.243666,-3451.0139169,1,148,0,1,1,2,0,118204163.396459,22493498.607342,-2759.83398480,1,88,0,12,0,9,0,0.000000,25327276.100870,-348.78540047,1,100,0,1,0,9,0,0.000000,22716121.087397,4042.97216860,1,112,0,12,3,4,0,137897372.994577,26240999.463744,2507.1191412,1,84,0,1,0,9,0,0.000000,25020050.911012,-2770.6201175,1,96,0,1,0,9,0,0.000000,22153036.326084,1207.83081135,1,116,0,1,3,2,0,130534493.669761,24384952.339640,-4289.94970713,1,92,0,1,0,9,0,0.000000,25209863.490649,3499.84130953,1,120,2,1,3,8,0,124576649.790382,23280148.918015,-1661.92480578,1,108,0,12,4,4,0,136862620.416616,26044086.460310,-2447.866943
14,1552030201,0.603000,7,1,128,0,1,2,4,0,113404470.099123,21580158.590852,-155.19751030,1,108,0,1,0,9,0,0.000000,22116200.260102,2104.92456146,1,72,0,1,0,9,0,0.000000,20322527.878746,621.82397523,1,104,0,1,3,4,0,132772925.918234,25265831.731057,-3451.5380869,1,148,0,1,1,2,0,118204715.363851,22493603.640202,-2759.63696380,1,88,0,12,0,9,0,0.000000,25327288.647577,-349.80761747,1,100,0,1,0,9,0,0.000000,22715971.224927,4042.42822360,1,112,0,12,3,4,0,137896871.590687,26240904.639260,2507.0778812,1,84,0,1,0,9,0,0.000000,25020157.217739,-2770.6201175,1,96,0,1,0,9,0,0.000000,22152990.170258,1207.97192435,1,116,0,1,3,2,0,130535351.534428,24385111.956782,-4289.36718813,1,92,0,1,0,9,0,0.000000,25209730.659591,3499.84130953,1,120,2,1,2,8,0,124576982.239988,23280208.650111,-1662.40014678,1,108,0,12,4,4,0,136863109.724375,26044180.831087,-2446.524170
