_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
29,19.6470585,3098952.7800000003,1010893.49,5463964.6900000004,8.37400055,46.0860023,59.349809299999997,18.066578400000001,70.347999999999999,5.13000011,1074594567,316328200,315790.94543611701,15.2820005,2039
127,19.705883,3098952.8199999998,1010893.39,5463964.75,8.37700081,46.1340027,59.349809499999999,18.0665765,70.396000000000001,5.13000011,1074594567,316328400,315790.94543611701,15.2910004,2039
222,19.7647057,3098952.9100000001,1010893.41,5463965,8.38100052,46.3960037,59.349809899999997,18.066576299999998,70.658000000000001,5.11999989,1074594567,316328600,315790.94543611701,15.3000011,2039
336,19.8235302,3098952.8700000001,1010893.39,5463964.6900000004,8.38700008,46.1110039,59.349808799999998,18.0665762,70.373000000000005,5.11999989,1074594567,316328800,315790.94543611701,15.3180008,2039
454,19.705883,3098952.8799999999,1010893.3200000001,5463964.3100000005,8.39100075,45.7800026,59.349807200000001,18.066575,70.042000000000002,5.11999989,1074594567,316329000,315790.94549715216,15.3260012,2039
574,19.8235302,3098952.9199999999,1010893.24,5463964.0300000003,8.39000034,45.5410004,59.349805799999999,18.066573500000001,69.802999999999997,5.11999989,1074594567,316329200,315790.94549715216,15.3320007,2039
688,19.7647057,3098952.8999999999,1010893.12,5463963.6799999997,8.38800049,45.2160034,59.349804599999999,18.066571499999998,69.477999999999994,5.11999989,1074594567,316329400,315790.94549715216,15.3360004,2039
799,19.7647057,3098952.9700000002,1010893.14,5463963.6699999999,8.38600063,45.2390022,59.349803999999999,18.066571499999998,69.501000000000005,5.11999989,1074594567,316329600,315790.94549715216,15.3400011,2039
915,19.705883,3098952.98,1010893.16,5463963.5300000003,8.38400078,45.1330032,59.349803299999998,18.066571799999998,69.394999999999996,5.11999989,1074594567,316329800,315790.94549715216,15.3460007,2039
1032,20.25,3098953.0100000002,1010893.17,5463963.4900000002,8.38500023,45.1140022,59.349802799999999,18.066571799999998,69.376000000000005,5.11999989,1074594567,316330000,315790.94546663458,15.3510008,2039
1145,20.375,3098953.0500000003,1010893.17,5463963.5499999998,8.38300037,45.189003,59.349802799999999,18.066571499999998,69.451000000000008,5.11999989,1074594567,316330200,315790.94546663458,15.3570004,2039
1262,20.3125,3098953.0699999998,1010893.15,5463963.7700000005,8.38100052,45.3780022,59.349803699999995,18.066571,69.640000000000001,5.11999989,1074594567,316330400,315790.94546663458,15.3630009,2039
1372,20.375,3098952.9900000002,1010893.02,5463963.4199999999,8.37900066,45.0220032,59.349802999999994,18.066569299999998,69.284999999999997,5.11999989,1074594567,316330600,315790.94546663458,15.3650007,2039
1488,20.25,3098953.1000000001,1010893.0700000001,5463963.6200000001,8.38000011,45.2500038,59.349803099999995,18.066569599999998,69.512,5.11999989,1074594567,316330800,315790.94546663458,15.3830004,2039
1607,20.9333324,3098953.1699999999,1010893.14,5463963.7700000005,8.38000011,45.4260025,59.349803099999995,18.0665704,69.688000000000002,5.11999989,1074594567,316331000,315790.94552766974,15.3910007,2039
