_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
9,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215721413,0.00506293215,0.0164723229,0.976302803,316328.21872664616,0,0,0,2039
70,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215712279,0.00505955145,0.0164610166,0.976305008,316328.31870223209,0,0,0,2039
112,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215717629,0.0050567342,0.0164647028,0.976303935,316328.41867781803,0,0,0,2039
148,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215708613,0.00504300976,0.0164693743,0.976305962,316328.5187449567,0,0,0,2039
204,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215683579,0.0050561172,0.0164851416,0.976311088,316328.61872054264,0,0,0,2039
263,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215680242,0.00504839513,0.016496947,0.976311624,316328.71869612858,0,0,0,2039
320,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215691596,0.0050597759,0.0164803695,0.976309419,316328.81867171451,0,0,0,2039
379,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215687305,0.00507721025,0.0164823793,0.976310194,316328.91873885319,0,0,0,2039
436,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215667903,0.00507288007,0.0164797604,0.976314485,316329.01877547428,0,0,0,2039
497,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215651855,0.00508931931,0.0164498668,0.976318479,316329.11875106022,0,0,0,2039
552,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215639263,0.00508752419,0.0164568406,0.97632122,316329.21872664616,0,0,0,2039
611,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215641782,0.00504977861,0.0164691396,0.976320505,316329.31879378483,0,0,0,2039
666,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215635836,0.00503711263,0.0164478775,0.976322353,316329.41876937076,0,0,0,2039
727,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215617403,0.00504410546,0.0164618697,0.976326168,316329.5187449567,0,0,0,2039
783,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215623811,0.00504388567,0.016470043,0.976324499,316329.61872054264,0,0,0,2039
841,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215610951,0.00504221255,0.0164757688,0.9763273,316329.71869612858,0,0,0,2039
899,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215591103,0.00504250498,0.0164766386,0.976331711,316329.81876326725,0,0,0,2039
955,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215576723,0.0050474056,0.016479969,0.976334751,316329.91873885319,0,0,0,2039
1014,1114176,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215566933,0.00505832536,0.0164618306,0.976337135,316330.01868392155,0,0,0,2039
1072,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215558514,0.0050527039,0.0164743885,0.976338863,316330.11865950748,0,0,0,2039
1127,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215556547,0.00504868012,0.0164789911,0.976339281,316330.21872664616,0,0,0,2039
1184,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215555981,0.00504895533,0.0164673887,0.976339638,316330.31870223209,0,0,0,2039
1242,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215548292,0.00504763378,0.0164639018,0.976341367,316330.41867781803,0,0,0,2039
1299,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215540335,0.00507545331,0.016464483,0.976342916,316330.51865340397,0,0,0,2039
1354,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215532586,0.00507867243,0.0164728202,0.976344466,316330.61872054264,0,0,0,2039
1414,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215505123,0.00507809734,0.0164576229,0.976350844,316330.71869612858,0,0,0,2039
1471,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21550715,0.00507762283,0.0164263826,0.976351023,316330.81867171451,0,0,0,2039
1530,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215496466,0.00503922021,0.0164373815,0.976353168,316330.91864730045,0,0,0,2039
1586,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215494245,0.00503813708,0.0164413676,0.976353645,316331.01877547428,0,0,0,2039
1646,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215492621,0.00501918327,0.016465703,0.976353705,316331.11875106022,0,0,0,2039
1705,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215492398,0.00502637774,0.0164855756,0.976353407,316331.21872664616,0,0,0,2039
1767,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21548894,0.00505079376,0.0164924487,0.976353943,316331.31870223209,0,0,0,2039
1824,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215462014,0.00505116675,0.0164848417,0.976360083,316331.41876937076,0,0,0,2039
1884,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215465292,0.00505370181,0.0164770149,0.976359427,316331.5187449567,0,0,0,2039
1940,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215469152,0.00505588762,0.0164872147,0.976358414,316331.61872054264,0,0,0,2039
2000,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215469882,0.00505060935,0.0164923761,0.976358116,316331.71869612858,0,0,0,2039
2056,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215446755,0.005036077,0.0164883956,0.976363301,316331.81876326725,0,0,0,2039
2116,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215441912,0.00503567979,0.0164916515,0.976364493,316331.91873885319,0,0,0,2039
2171,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215421766,0.00504038762,0.0165016614,0.976368785,316332.01868392155,0,0,0,2039
2227,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21541284,0.00505060796,0.016511891,0.976370394,316332.11865950748,0,0,0,2039
2284,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215401307,0.00504928827,0.0165034272,0.976373076,316332.21872664616,0,0,0,2039
2342,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215392679,0.00506122876,0.0165032223,0.976374984,316332.31870223209,0,0,0,2039
2399,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21539934,0.00505749881,0.0164990257,0.976373613,316332.41867781803,0,0,0,2039
2460,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21538873,0.00506753474,0.0165106487,0.976375759,316332.51865340397,0,0,0,2039
2513,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215385795,0.00506557897,0.0165086165,0.976376355,316332.61872054264,0,0,0,2039
2573,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215372697,0.00505761383,0.016513139,0.976379156,316332.71869612858,0,0,0,2039
2628,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215363666,0.0050669089,0.0165290385,0.976380944,316332.81867171451,0,0,0,2039
2687,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215353534,0.00505328551,0.0165570229,0.976382673,316332.91864730045,0,0,0,2039
2743,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215348512,0.00505257165,0.0165565927,0.976383805,316333.01877547428,0,0,0,2039
2801,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215331644,0.00505360961,0.0165658761,0.976387322,316333.11875106022,0,0,0,2039
2858,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215317354,0.00507709011,0.0165577754,0.976390541,316333.21872664616,0,0,0,2039
2916,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215303525,0.00507651828,0.0165734086,0.976393461,316333.31870223209,0,0,0,2039
2971,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21528922,0.0050942339,0.0165706463,0.976396441,316333.41876937076,0,0,0,2039
3026,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215274736,0.00509082153,0.0165678021,0.976399779,316333.5187449567,0,0,0,2039
3082,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215273663,0.00509209884,0.0165427867,0.976400375,316333.61872054264,0,0,0,2039
3141,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215270951,0.00509344274,0.0165420696,0.976401031,316333.71869612858,0,0,0,2039
3197,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215266064,0.00510548428,0.0165657401,0.976401567,316333.81876326725,0,0,0,2039
3260,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215260506,0.00512389792,0.0165703055,0.97640264,316333.91873885319,0,0,0,2039
3320,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215250716,0.00512696803,0.0165791493,0.976404607,316334.01868392155,0,0,0,2039
3380,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215243518,0.00510794297,0.016592145,0.976406157,316334.11865950748,0,0,0,2039
3436,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.215251595,0.00511100143,0.0166045129,0.97640413,316334.21872664616,0,0,0,2039
3494,1114192,411370513,59.348150100000012,18.068786300000003,51.793000000528991,0.21523869,0.0051249261,0.0166145954,0.976406693,316334.31870223209,0,0,0,2039
