_ID_,mag[0],mag[1],mag[2],time
6,-0.860430002,-0.16772373,1.49644554,537.26629052881617
21,-0.85783118,-0.13399829,1.48243439,537.28629052976612
25,-0.906209707,-0.155292884,1.48598719,537.29629053024109
33,-0.863788426,-0.158679903,1.48181677,537.30629053071607
37,-0.935060859,-0.17081736,1.47124135,537.31629053119104
43,-0.889880955,-0.158428937,1.48847663,537.32629053166602
53,-0.925201416,-0.174013734,1.4678961,537.33726611337624
58,-0.886447787,-0.161784127,1.47329688,537.34626611380372
68,-0.906348526,-0.149112985,1.48618281,537.36626611475367
74,-0.937862396,-0.186494306,1.45583546,537.37626611522865
80,-0.896526873,-0.152214378,1.48885548,537.38626611570362
84,-0.934926391,-0.171116292,1.4532603,537.39626611617859
103,-0.954592705,-0.170706511,1.47175455,537.4562417002162
109,-0.841870546,-0.118696518,1.47952914,537.46624170069117
114,-0.90969038,-0.145958245,1.48938119,537.47624170116615
119,-0.831485212,-0.152401373,1.49921846,537.48624170164112
124,-0.893601775,-0.130951107,1.46847272,537.49624170211609
131,-0.877081513,-0.146250054,1.48257029,537.50624170259107
136,-0.932656646,-0.142491385,1.50506985,537.51624170306604
142,-0.905879796,-0.167757496,1.47962832,537.52624170354102
151,-0.919148684,-0.149535358,1.45654643,537.57630883983802
156,-0.905786157,-0.173837572,1.48542535,537.586308840313
167,-0.876753151,-0.164591506,1.49397576,537.60630884126294
172,-0.93129003,-0.192520291,1.46749938,537.61630884173792
178,-0.899402916,-0.173580274,1.50325954,537.62630884221289
185,-0.929053247,-0.146239176,1.46588457,537.63728442392312
190,-0.889596045,-0.170793682,1.48811042,537.6462844243506
202,-0.860615909,-0.155564621,1.48485708,537.66628442530055
207,-0.887230098,-0.124807946,1.46849656,537.67628442577552
213,-0.857691526,-0.134300739,1.46447158,537.6862844262505
218,-0.847865522,-0.143283159,1.48492944,537.69628442672547
226,-0.880226254,-0.16113998,1.51516628,537.70628442720044
231,-0.915790737,-0.158578917,1.47117388,537.71628442767542
238,-0.87634325,-0.17724891,1.47559643,537.72628442815039
247,-0.927939653,-0.195680693,1.4643302,537.73726000986062
251,-0.886896729,-0.143152907,1.47991991,537.7462600102881
260,-0.892394364,-0.186472759,1.47271562,537.76626001123805
266,-0.958116412,-0.16127339,1.48114836,537.77626001171302
272,-0.886847138,-0.149133846,1.49171305,537.786260012188
277,-0.928550601,-0.164975956,1.45329845,537.79626001266297
284,-0.880014062,-0.161630288,1.48515701,537.80626001313794
289,-0.941020131,-0.189619422,1.45284593,537.81626001361292
295,-0.899689972,-0.155336007,1.48584771,537.82626001408789
302,-0.965100825,-0.13671048,1.47008586,537.83723559579812
311,-0.912820041,-0.143293828,1.46257019,537.85623559670057
323,-0.877135992,-0.140265793,1.47075999,537.87623559765052
329,-0.825349391,-0.133996069,1.49362993,537.8862355981255
334,-0.883084893,-0.17083104,1.48794138,537.89623559860047
346,-0.919142306,-0.15541774,1.47433901,537.91623559955042
352,-0.909187019,-0.164695561,1.47679782,537.92623560002539
360,-0.934839427,-0.171313867,1.44126403,537.93730273446999
365,-0.915144265,-0.189377144,1.4761802,537.94630273489747
370,-0.983571947,-0.185936198,1.47501099,537.95630273537245
376,-0.892858207,-0.1678316,1.47928727,537.96630273584742
382,-0.958034635,-0.161467433,1.46913373,537.9763027363224
389,-0.886392593,-0.167768836,1.48510945,537.98630273679737
393,-0.941934407,-0.158224165,1.48380578,537.99630273727234
404,-0.938639939,-0.155399427,1.46882188,538.01630273822229
409,-0.896304786,-0.158589467,1.47665095,538.02630273869727
417,-0.93836236,-0.167759299,1.46843052,538.03727832040749
421,-0.908463299,-0.189806744,1.45200384,538.04627832083497
426,-0.911906064,-0.180567041,1.44937992,538.05627832130995
434,-0.821771383,-0.149413288,1.49604559,538.06627832178492
