_ID_,baroTemp,genFaultCode,hdwStatus,imuPeriodMs,imuTemp,insStatus,mcuTemp,navPeriodMs,reserved1,reserved2[0],reserved2[1],reserved2[2],reserved2[3],timeOfWeekMs
1591,46.3623238,0,1114192,1,48.276516,411370513,0,4,0,0,0,0,0,316331026
7344,46.4727745,0,1114192,1,48.3889084,411370513,0,4,0,0,0,0,0,316341010
13148,46.4526901,0,1114195,1,48.3662949,411370513,0,4,0,0,0,0,0,316351046
18915,46.44767,0,1114192,1,48.3802261,411370513,0,4,0,0,0,0,0,316361030
24689,46.5982895,0,1114192,1,48.5140381,411370513,0,4,0,0,0,0,0,316371014
30414,46.5279999,0,1114192,1,48.4656601,411370513,0,4,0,0,0,0,0,316380998
36246,46.6284103,0,1114192,1,48.5658112,411370513,0,4,0,0,0,0,0,316391034
41991,46.6284103,0,1114195,1,48.5600891,411370513,0,4,0,0,0,0,0,316401018
47761,46.573185,0,1114192,1,48.5239182,411370513,0,4,0,0,0,0,0,316411002
